Date,Temperature,Season,Consumption 
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
27-03-2021,23.11955856,Summer,70.07886219
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
28-03-2021,28.52004775,Summer,73.21742975
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
29-03-2021,37.85414328,Summer,108.8605056
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
30-03-2021,22.07156927,Summer,99.94568395
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
31-03-2021,20.36192716,Summer,84.16298148
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
01-04-2021,31.81170758,Summer,77.24711137
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
02-04-2021,28.71063081,Summer,67.69600251
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
03-04-2021,35.97378498,Summer,95.75995333
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
04-04-2021,38.46911076,Summer,105.0728683
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
05-04-2021,25.98307289,Summer,100.8036292
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
06-04-2021,27.76808234,Summer,113.8864409
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
07-04-2021,29.72544173,Summer,88.82924212
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
08-04-2021,31.76302921,Summer,107.8605599
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
09-04-2021,39.67707659,Summer,139.0992486
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
10-04-2021,33.94660502,Summer,115.1765392
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
11-04-2021,27.79097015,Summer,97.39141775
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
12-04-2021,25.27535373,Summer,64.45445017
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
13-04-2021,38.89251437,Summer,103.9457888
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
14-04-2021,22.71096866,Summer,101.0915452
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
15-04-2021,34.40531705,Summer,88.86090818
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
16-04-2021,38.50790051,Summer,129.195319
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
17-04-2021,33.29331173,Summer,111.4028077
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
18-04-2021,28.4610888,Summer,85.23839615
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
19-04-2021,23.9798188,Summer,84.41835108
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
20-04-2021,27.34950645,Summer,91.83933633
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
21-04-2021,34.13743619,Summer,113.9775616
