Datetime,Temperature
03-08-2021 00:00,23.70093454
03-08-2021 01:00,43.68301709
03-08-2021 02:00,21.67874558
03-08-2021 03:00,28.60971168
03-08-2021 04:00,32.95034622
03-08-2021 05:00,27.48055763
03-08-2021 06:00,31.09552933
03-08-2021 07:00,24.12777683
03-08-2021 08:00,44.48467069
03-08-2021 09:00,29.02053011
03-08-2021 10:00,21.04103446
03-08-2021 11:00,24.37457817
03-08-2021 12:00,22.8571832
03-08-2021 13:00,27.0573756
03-08-2021 14:00,27.34547356
03-08-2021 15:00,38.00242721
03-08-2021 16:00,23.91463732
03-08-2021 17:00,41.58252325
03-08-2021 18:00,20.80551484
03-08-2021 19:00,20.22902891
03-08-2021 20:00,20.4865582
03-08-2021 21:00,21.05254146
03-08-2021 22:00,32.11629525
03-08-2021 23:00,21.21720761
04-08-2021 00:00,39.98439874
04-08-2021 01:00,42.64693023
04-08-2021 02:00,21.57963241
04-08-2021 03:00,44.10697653
04-08-2021 04:00,36.96653999
04-08-2021 05:00,33.39458014
04-08-2021 06:00,38.75096825
04-08-2021 07:00,38.22350079
04-08-2021 08:00,21.9447837
04-08-2021 09:00,27.69976674
04-08-2021 10:00,25.23592578
04-08-2021 11:00,26.32498403
04-08-2021 12:00,29.73876988
04-08-2021 13:00,29.83109727
04-08-2021 14:00,37.80224993
04-08-2021 15:00,37.68669464
04-08-2021 16:00,24.92833678
04-08-2021 17:00,32.15964632
04-08-2021 18:00,34.55167708
04-08-2021 19:00,40.94275898
04-08-2021 20:00,24.56464014
04-08-2021 21:00,39.34416729
04-08-2021 22:00,26.12749644
04-08-2021 23:00,38.54529606
05-08-2021 00:00,35.07658569
05-08-2021 01:00,30.4355803
05-08-2021 02:00,28.08785496
05-08-2021 03:00,28.45597385
05-08-2021 04:00,37.79061967
05-08-2021 05:00,30.51440323
05-08-2021 06:00,41.4779726
05-08-2021 07:00,30.99488207
05-08-2021 08:00,28.72847886
05-08-2021 09:00,42.07670883
05-08-2021 10:00,31.879032
05-08-2021 11:00,30.37766842
05-08-2021 12:00,20.77589103
05-08-2021 13:00,33.9227041
05-08-2021 14:00,43.23614961
05-08-2021 15:00,35.34657103
05-08-2021 16:00,41.22879489
05-08-2021 17:00,24.20052035
05-08-2021 18:00,43.13840373
05-08-2021 19:00,43.93864609
05-08-2021 20:00,23.61660287
05-08-2021 21:00,37.2994012
05-08-2021 22:00,30.16667926
05-08-2021 23:00,35.36098068
06-08-2021 00:00,37.16311295
06-08-2021 01:00,20.45427859
06-08-2021 02:00,39.44397801
06-08-2021 03:00,26.12863424
06-08-2021 04:00,42.41589628
06-08-2021 05:00,31.30374065
06-08-2021 06:00,35.94587389
06-08-2021 07:00,30.4106367
06-08-2021 08:00,28.78098368
06-08-2021 09:00,22.46160663
06-08-2021 10:00,30.88737039
06-08-2021 11:00,22.4215113
06-08-2021 12:00,35.34172475
06-08-2021 13:00,27.37808447
06-08-2021 14:00,23.47715206
06-08-2021 15:00,40.74503592
06-08-2021 16:00,21.52831828
06-08-2021 17:00,32.3283668
06-08-2021 18:00,41.07823412
06-08-2021 19:00,39.70257964
06-08-2021 20:00,34.66697436
06-08-2021 21:00,33.80459616
06-08-2021 22:00,34.1886818
06-08-2021 23:00,41.79397776
07-08-2021 00:00,39.87488008
07-08-2021 01:00,34.86399128
07-08-2021 02:00,41.6507078
07-08-2021 03:00,33.37276567
07-08-2021 04:00,39.33870315
07-08-2021 05:00,41.98025349
07-08-2021 06:00,40.90493383
07-08-2021 07:00,43.49260915
07-08-2021 08:00,37.77081363
07-08-2021 09:00,31.23686254
07-08-2021 10:00,39.45786687
07-08-2021 11:00,38.26672162
07-08-2021 12:00,27.41788303
07-08-2021 13:00,25.41243791
07-08-2021 14:00,44.35987157
07-08-2021 15:00,44.18427473
07-08-2021 16:00,35.17480907
07-08-2021 17:00,20.32516728
07-08-2021 18:00,36.11634863
07-08-2021 19:00,36.00028624
07-08-2021 20:00,38.45486416
07-08-2021 21:00,23.3345457
07-08-2021 22:00,41.63302012
07-08-2021 23:00,30.71383675
08-08-2021 00:00,35.68371393
08-08-2021 01:00,39.43336734
08-08-2021 02:00,42.33203494
08-08-2021 03:00,37.21814097
08-08-2021 04:00,40.26300082
08-08-2021 05:00,20.30650693
08-08-2021 06:00,29.40549692
08-08-2021 07:00,25.40299293
08-08-2021 08:00,33.95464608
08-08-2021 09:00,42.79581536
08-08-2021 10:00,33.805515
08-08-2021 11:00,39.74772614
08-08-2021 12:00,43.09786792
08-08-2021 13:00,20.99713331
08-08-2021 14:00,33.65596391
08-08-2021 15:00,35.08675319
08-08-2021 16:00,27.33111413
08-08-2021 17:00,39.65508515
08-08-2021 18:00,32.67742598
08-08-2021 19:00,35.6149004
08-08-2021 20:00,37.82932115
08-08-2021 21:00,35.29771494
08-08-2021 22:00,23.80676139
08-08-2021 23:00,24.58513729
09-08-2021 00:00,22.62780192
09-08-2021 01:00,39.42732426
09-08-2021 02:00,22.51245535
09-08-2021 03:00,22.35101532
09-08-2021 04:00,27.50632091
09-08-2021 05:00,20.47616186
09-08-2021 06:00,44.92004101
09-08-2021 07:00,36.63916651
09-08-2021 08:00,35.67813171
09-08-2021 09:00,42.28589592
09-08-2021 10:00,20.39297974
09-08-2021 11:00,42.11385623
09-08-2021 12:00,28.92355384
09-08-2021 13:00,21.90881897
09-08-2021 14:00,36.00350172
09-08-2021 15:00,30.48129983
09-08-2021 16:00,29.08437141
09-08-2021 17:00,32.30867742
09-08-2021 18:00,20.69884176
09-08-2021 19:00,38.72986426
09-08-2021 20:00,33.75322525
09-08-2021 21:00,37.10772134
09-08-2021 22:00,25.05845023
09-08-2021 23:00,30.998401
10-08-2021 00:00,25.73602249
10-08-2021 01:00,30.35416891
10-08-2021 02:00,36.41656859
10-08-2021 03:00,33.17483676
10-08-2021 04:00,24.15851419
10-08-2021 05:00,39.14804069
10-08-2021 06:00,33.79279819
10-08-2021 07:00,26.6534965
10-08-2021 08:00,24.75432309
10-08-2021 09:00,39.35951021
10-08-2021 10:00,35.44602983
10-08-2021 11:00,40.43706345
10-08-2021 12:00,35.56468749
10-08-2021 13:00,21.28859267
10-08-2021 14:00,37.85643627
10-08-2021 15:00,44.67682105
10-08-2021 16:00,26.21398303
10-08-2021 17:00,24.49385897
10-08-2021 18:00,23.41808786
10-08-2021 19:00,40.07918284
10-08-2021 20:00,39.15286673
10-08-2021 21:00,38.38809521
10-08-2021 22:00,34.03201185
10-08-2021 23:00,34.3045702
11-08-2021 00:00,34.1296177
11-08-2021 01:00,30.04848893
11-08-2021 02:00,43.60195534
11-08-2021 03:00,39.12716772
11-08-2021 04:00,38.12283084
11-08-2021 05:00,31.59386961
11-08-2021 06:00,25.52627411
11-08-2021 07:00,33.8077079
11-08-2021 08:00,41.95172412
11-08-2021 09:00,29.35546953
11-08-2021 10:00,30.45424862
11-08-2021 11:00,25.5387457
11-08-2021 12:00,21.39687665
11-08-2021 13:00,39.5706494
11-08-2021 14:00,24.7435265
11-08-2021 15:00,21.9918281
11-08-2021 16:00,35.55471845
11-08-2021 17:00,34.8765021
11-08-2021 18:00,37.02682665
11-08-2021 19:00,22.74278286
11-08-2021 20:00,32.17236193
11-08-2021 21:00,38.22131622
11-08-2021 22:00,34.2446272
11-08-2021 23:00,39.26328871
12-08-2021 00:00,36.8241346
12-08-2021 01:00,33.51922578
12-08-2021 02:00,26.40043472
12-08-2021 03:00,29.04894489
12-08-2021 04:00,22.04429538
12-08-2021 05:00,30.84007356
12-08-2021 06:00,34.7580995
12-08-2021 07:00,24.0393448
12-08-2021 08:00,38.92148996
12-08-2021 09:00,22.62314781
12-08-2021 10:00,38.33063198
12-08-2021 11:00,44.25756765
12-08-2021 12:00,23.26516747
12-08-2021 13:00,40.32472878
12-08-2021 14:00,31.75723585
12-08-2021 15:00,25.18144339
12-08-2021 16:00,43.82256516
12-08-2021 17:00,33.82520846
12-08-2021 18:00,42.73079346
12-08-2021 19:00,22.59883272
12-08-2021 20:00,20.23413228
12-08-2021 21:00,23.55739471
12-08-2021 22:00,26.11949397
12-08-2021 23:00,37.24078075
13-08-2021 00:00,27.55150183
13-08-2021 01:00,42.36925872
13-08-2021 02:00,31.13002218
13-08-2021 03:00,29.73226019
13-08-2021 04:00,31.0241899
13-08-2021 05:00,41.05611761
13-08-2021 06:00,25.99207894
13-08-2021 07:00,28.59890833
13-08-2021 08:00,20.99838653
13-08-2021 09:00,28.64286847
13-08-2021 10:00,44.52760098
13-08-2021 11:00,34.43781829
13-08-2021 12:00,42.03769898
13-08-2021 13:00,33.75878812
13-08-2021 14:00,24.46963982
13-08-2021 15:00,21.1871012
13-08-2021 16:00,36.91455849
13-08-2021 17:00,32.55026964
13-08-2021 18:00,41.82428949
13-08-2021 19:00,39.54442406
13-08-2021 20:00,34.33654483
13-08-2021 21:00,22.90774594
13-08-2021 22:00,42.72504855
13-08-2021 23:00,40.50498469
14-08-2021 00:00,38.70153118
14-08-2021 01:00,31.53644359
14-08-2021 02:00,42.38034818
14-08-2021 03:00,44.18310985
14-08-2021 04:00,26.53909798
14-08-2021 05:00,23.49909727
14-08-2021 06:00,41.0881709
14-08-2021 07:00,40.19594607
14-08-2021 08:00,23.32380921
14-08-2021 09:00,20.07813554
14-08-2021 10:00,30.43357326
14-08-2021 11:00,37.5383017
14-08-2021 12:00,24.33681401
14-08-2021 13:00,36.88680747
14-08-2021 14:00,29.41914454
14-08-2021 15:00,25.79287483
14-08-2021 16:00,36.90580587
14-08-2021 17:00,28.14950891
14-08-2021 18:00,25.23682586
14-08-2021 19:00,40.64533354
14-08-2021 20:00,31.47632408
14-08-2021 21:00,30.52422357
14-08-2021 22:00,33.1519531
14-08-2021 23:00,30.20239757
15-08-2021 00:00,38.13515743
15-08-2021 01:00,27.78427527
15-08-2021 02:00,26.6624689
15-08-2021 03:00,31.75770635
15-08-2021 04:00,26.56380684
15-08-2021 05:00,32.03947355
15-08-2021 06:00,24.57825938
15-08-2021 07:00,37.39488269
15-08-2021 08:00,27.27179395
15-08-2021 09:00,23.99156978
15-08-2021 10:00,31.65069423
15-08-2021 11:00,42.68507342
15-08-2021 12:00,28.39461441
15-08-2021 13:00,37.24074646
15-08-2021 14:00,40.1794719
15-08-2021 15:00,27.8456379
15-08-2021 16:00,23.94022079
15-08-2021 17:00,26.2706101
15-08-2021 18:00,44.61599922
15-08-2021 19:00,30.94763074
15-08-2021 20:00,28.93967398
15-08-2021 21:00,30.52287423
15-08-2021 22:00,23.07931654
15-08-2021 23:00,20.65031939
16-08-2021 00:00,42.86814686
16-08-2021 01:00,27.64378077
16-08-2021 02:00,37.85263744
16-08-2021 03:00,23.62982913
16-08-2021 04:00,37.36902044
16-08-2021 05:00,23.90185902
16-08-2021 06:00,39.78014155
16-08-2021 07:00,36.05522924
16-08-2021 08:00,26.66173553
16-08-2021 09:00,33.87947588
16-08-2021 10:00,26.44859876
16-08-2021 11:00,26.96390293
16-08-2021 12:00,29.30878066
16-08-2021 13:00,21.67981532
16-08-2021 14:00,43.05874808
16-08-2021 15:00,32.17657547
16-08-2021 16:00,22.65313907
16-08-2021 17:00,42.59595551
16-08-2021 18:00,29.32516894
16-08-2021 19:00,27.31237194
16-08-2021 20:00,24.65995176
16-08-2021 21:00,32.8941603
16-08-2021 22:00,38.25377346
16-08-2021 23:00,26.62930624
17-08-2021 00:00,40.33230824
17-08-2021 01:00,32.60299715
17-08-2021 02:00,44.66158701
17-08-2021 03:00,33.20056457
17-08-2021 04:00,21.07676653
17-08-2021 05:00,31.74939237
17-08-2021 06:00,22.19091507
17-08-2021 07:00,37.50878048
17-08-2021 08:00,38.1476222
17-08-2021 09:00,34.87775692
17-08-2021 10:00,26.24571059
17-08-2021 11:00,36.81429069
17-08-2021 12:00,31.45354979
17-08-2021 13:00,27.84833874
17-08-2021 14:00,25.84425435
17-08-2021 15:00,34.02657201
17-08-2021 16:00,29.83707433
17-08-2021 17:00,25.37815631
17-08-2021 18:00,30.8706461
17-08-2021 19:00,43.00461038
17-08-2021 20:00,38.68159009
17-08-2021 21:00,21.25729831
17-08-2021 22:00,40.63510258
17-08-2021 23:00,38.81058961
18-08-2021 00:00,44.5371235
18-08-2021 01:00,27.09179318
18-08-2021 02:00,33.11101684
18-08-2021 03:00,25.89465159
18-08-2021 04:00,28.06830494
18-08-2021 05:00,33.13468654
18-08-2021 06:00,40.81675337
18-08-2021 07:00,41.36948901
18-08-2021 08:00,35.24779114
18-08-2021 09:00,43.93645886
18-08-2021 10:00,29.12636449
18-08-2021 11:00,34.01551745
18-08-2021 12:00,34.07066372
18-08-2021 13:00,31.82817149
18-08-2021 14:00,40.93605397
18-08-2021 15:00,29.81782224
18-08-2021 16:00,28.78869679
18-08-2021 17:00,41.89659803
18-08-2021 18:00,23.05008231
18-08-2021 19:00,42.57824983
18-08-2021 20:00,35.76918539
18-08-2021 21:00,37.6260177
18-08-2021 22:00,23.51491672
18-08-2021 23:00,31.30111825
19-08-2021 00:00,33.56643822
19-08-2021 01:00,31.37296546
19-08-2021 02:00,28.11492955
19-08-2021 03:00,38.46293375
19-08-2021 04:00,29.41460253
19-08-2021 05:00,44.8924631
19-08-2021 06:00,28.96128614
19-08-2021 07:00,33.08997627
19-08-2021 08:00,41.49676949
19-08-2021 09:00,42.08975207
19-08-2021 10:00,30.59005778
19-08-2021 11:00,41.24283567
19-08-2021 12:00,22.01682002
19-08-2021 13:00,40.01213649
19-08-2021 14:00,41.74762993
19-08-2021 15:00,27.33803055
19-08-2021 16:00,27.46152466
19-08-2021 17:00,38.43138361
19-08-2021 18:00,21.96799372
19-08-2021 19:00,36.22609691
19-08-2021 20:00,23.86425129
19-08-2021 21:00,32.83549083
19-08-2021 22:00,37.99573125
19-08-2021 23:00,42.89730831
20-08-2021 00:00,27.04416344
20-08-2021 01:00,36.00656029
20-08-2021 02:00,44.84174404
20-08-2021 03:00,42.93632317
20-08-2021 04:00,39.36443601
20-08-2021 05:00,34.0190709
20-08-2021 06:00,28.70597833
20-08-2021 07:00,27.5367597
20-08-2021 08:00,25.79403
20-08-2021 09:00,41.84939476
20-08-2021 10:00,41.96862565
20-08-2021 11:00,26.04433863
20-08-2021 12:00,33.77576989
20-08-2021 13:00,26.10802373
20-08-2021 14:00,23.02531713
20-08-2021 15:00,27.57793337
20-08-2021 16:00,28.0753701
20-08-2021 17:00,42.57334549
20-08-2021 18:00,44.77261889
20-08-2021 19:00,26.27644475
20-08-2021 20:00,39.87785297
20-08-2021 21:00,29.51036973
20-08-2021 22:00,38.29934007
20-08-2021 23:00,24.45163344
21-08-2021 00:00,44.03381593
21-08-2021 01:00,24.00707373
21-08-2021 02:00,29.804331
21-08-2021 03:00,28.36990965
21-08-2021 04:00,39.2812754
21-08-2021 05:00,23.75740521
21-08-2021 06:00,30.75383727
21-08-2021 07:00,26.45443627
21-08-2021 08:00,26.55065796
21-08-2021 09:00,41.20119707
21-08-2021 10:00,27.7675074
21-08-2021 11:00,27.72124686
21-08-2021 12:00,31.50574495
21-08-2021 13:00,40.26857314
21-08-2021 14:00,20.7024571
21-08-2021 15:00,39.41927614
21-08-2021 16:00,23.53543825
21-08-2021 17:00,25.48701544
21-08-2021 18:00,24.13703702
21-08-2021 19:00,32.22708619
21-08-2021 20:00,33.39283512
21-08-2021 21:00,40.39455897
21-08-2021 22:00,22.3036349
21-08-2021 23:00,29.03606367
22-08-2021 00:00,41.55219236
22-08-2021 01:00,21.09126259
22-08-2021 02:00,36.40548718
22-08-2021 03:00,33.36526169
22-08-2021 04:00,20.21435883
22-08-2021 05:00,39.76464548
22-08-2021 06:00,40.93075514
22-08-2021 07:00,40.59659212
22-08-2021 08:00,40.8327378
22-08-2021 09:00,39.4034868
22-08-2021 10:00,21.0846289
22-08-2021 11:00,38.90090648
22-08-2021 12:00,29.99159669
22-08-2021 13:00,21.3124571
22-08-2021 14:00,25.59445746
22-08-2021 15:00,38.5802187
22-08-2021 16:00,33.86409483
22-08-2021 17:00,37.71526225
22-08-2021 18:00,42.52530458
22-08-2021 19:00,28.28830852
22-08-2021 20:00,35.64072722
22-08-2021 21:00,33.05582
22-08-2021 22:00,24.75615867
22-08-2021 23:00,36.05419905
23-08-2021 00:00,25.12369816
23-08-2021 01:00,33.51999648
23-08-2021 02:00,38.78258157
23-08-2021 03:00,34.14685584
23-08-2021 04:00,25.58203748
23-08-2021 05:00,26.718649
23-08-2021 06:00,39.42074947
23-08-2021 07:00,30.04825793
23-08-2021 08:00,20.49907281
23-08-2021 09:00,20.41185946
23-08-2021 10:00,44.97876222
23-08-2021 11:00,35.36577115
23-08-2021 12:00,29.75026019
23-08-2021 13:00,22.07509028
23-08-2021 14:00,28.66593239
23-08-2021 15:00,33.10189803
23-08-2021 16:00,40.45334209
23-08-2021 17:00,35.36738173
23-08-2021 18:00,28.98301049
23-08-2021 19:00,38.18955066
23-08-2021 20:00,29.5177509
23-08-2021 21:00,36.2654634
23-08-2021 22:00,21.51651766
23-08-2021 23:00,24.95561082
24-08-2021 00:00,26.3134367
24-08-2021 01:00,29.50418457
24-08-2021 02:00,40.13746301
24-08-2021 03:00,36.12629789
24-08-2021 04:00,24.37476772
24-08-2021 05:00,27.95575988
24-08-2021 06:00,43.98131308
24-08-2021 07:00,40.14959689
24-08-2021 08:00,24.45520655
24-08-2021 09:00,27.73528344
24-08-2021 10:00,34.08572615
24-08-2021 11:00,39.82978115
24-08-2021 12:00,26.0205779
24-08-2021 13:00,27.40782032
24-08-2021 14:00,26.59821979
24-08-2021 15:00,42.24995245
24-08-2021 16:00,37.76469724
24-08-2021 17:00,23.76645199
24-08-2021 18:00,37.24080681
24-08-2021 19:00,28.01769856
24-08-2021 20:00,33.29261919
24-08-2021 21:00,35.83574096
24-08-2021 22:00,24.98878958
24-08-2021 23:00,41.74467074
25-08-2021 00:00,40.35641376
25-08-2021 01:00,41.96486963
25-08-2021 02:00,25.23543875
25-08-2021 03:00,43.30719024
25-08-2021 04:00,20.43842475
25-08-2021 05:00,38.67744341
25-08-2021 06:00,22.64743043
25-08-2021 07:00,43.87872212
25-08-2021 08:00,42.10847704
25-08-2021 09:00,38.35038573
25-08-2021 10:00,39.20285557
25-08-2021 11:00,42.62823112
25-08-2021 12:00,42.23934784
25-08-2021 13:00,32.10595199
25-08-2021 14:00,20.40530488
25-08-2021 15:00,29.0798588
25-08-2021 16:00,26.93943912
25-08-2021 17:00,23.12200572
25-08-2021 18:00,25.37575695
25-08-2021 19:00,21.94869153
25-08-2021 20:00,23.7327421
25-08-2021 21:00,43.80387347
25-08-2021 22:00,28.26595747
25-08-2021 23:00,38.23122077
26-08-2021 00:00,22.50427738
26-08-2021 01:00,28.64848927
26-08-2021 02:00,38.82630897
26-08-2021 03:00,23.17058431
26-08-2021 04:00,43.3256593
26-08-2021 05:00,20.93727824
26-08-2021 06:00,30.86488335
26-08-2021 07:00,27.00768491
26-08-2021 08:00,25.43434278
26-08-2021 09:00,40.45614332
26-08-2021 10:00,27.27127825
26-08-2021 11:00,37.26285216
26-08-2021 12:00,29.78507057
26-08-2021 13:00,22.53871184
26-08-2021 14:00,32.73071423
26-08-2021 15:00,28.70846763
26-08-2021 16:00,36.92210675
26-08-2021 17:00,37.68320572
26-08-2021 18:00,30.18810091
26-08-2021 19:00,23.05931047
26-08-2021 20:00,20.9863438
26-08-2021 21:00,30.8175134
26-08-2021 22:00,31.87838437
26-08-2021 23:00,28.76259306
27-08-2021 00:00,20.2793195
27-08-2021 01:00,24.08567197
27-08-2021 02:00,43.20092591
27-08-2021 03:00,28.33833207
27-08-2021 04:00,40.1669574
27-08-2021 05:00,40.59009215
27-08-2021 06:00,30.68230692
27-08-2021 07:00,28.96403313
27-08-2021 08:00,41.44585578
27-08-2021 09:00,23.73169558
27-08-2021 10:00,22.22740068
27-08-2021 11:00,30.66377649
27-08-2021 12:00,25.16977874
27-08-2021 13:00,27.73323298
27-08-2021 14:00,24.57228461
27-08-2021 15:00,36.31407645
27-08-2021 16:00,32.99675423
27-08-2021 17:00,30.75681537
27-08-2021 18:00,34.53871396
27-08-2021 19:00,40.41428711
27-08-2021 20:00,21.89988631
27-08-2021 21:00,34.17643059
27-08-2021 22:00,34.52180592
27-08-2021 23:00,37.91181231
28-08-2021 00:00,23.5804405
28-08-2021 01:00,33.35869549
28-08-2021 02:00,42.97766251
28-08-2021 03:00,44.62098067
28-08-2021 04:00,20.29496178
28-08-2021 05:00,30.68589643
28-08-2021 06:00,36.55901711
28-08-2021 07:00,39.24602463
28-08-2021 08:00,27.91677801
28-08-2021 09:00,41.99234265
28-08-2021 10:00,43.25276153
28-08-2021 11:00,31.2102269
28-08-2021 12:00,29.45327793
28-08-2021 13:00,36.87366471
28-08-2021 14:00,22.67653102
28-08-2021 15:00,23.82507348
28-08-2021 16:00,23.80197471
28-08-2021 17:00,42.44803723
28-08-2021 18:00,42.68897706
28-08-2021 19:00,37.78845245
28-08-2021 20:00,26.59563271
28-08-2021 21:00,21.66051771
28-08-2021 22:00,24.81134801
28-08-2021 23:00,43.4824906
29-08-2021 00:00,44.83755992
29-08-2021 01:00,38.46721086
29-08-2021 02:00,21.66627759
29-08-2021 03:00,23.10395914
29-08-2021 04:00,24.91165007
29-08-2021 05:00,41.10931057
29-08-2021 06:00,22.40592701
29-08-2021 07:00,35.89433689
29-08-2021 08:00,37.70117008
29-08-2021 09:00,38.96724183
29-08-2021 10:00,32.33451286
29-08-2021 11:00,44.18033927
29-08-2021 12:00,40.44734201
29-08-2021 13:00,24.27651976
29-08-2021 14:00,43.53091736
29-08-2021 15:00,24.90549434
29-08-2021 16:00,24.06562403
29-08-2021 17:00,43.95731152
29-08-2021 18:00,32.2983591
29-08-2021 19:00,20.85009497
29-08-2021 20:00,20.44013117
29-08-2021 21:00,40.58667413
29-08-2021 22:00,36.60560849
29-08-2021 23:00,41.6256822
30-08-2021 00:00,40.16434184
30-08-2021 01:00,25.7342594
30-08-2021 02:00,22.5147114
30-08-2021 03:00,33.55631206
30-08-2021 04:00,34.78747001
30-08-2021 05:00,26.72089628
30-08-2021 06:00,22.96696194
30-08-2021 07:00,29.42322667
30-08-2021 08:00,36.44008877
30-08-2021 09:00,29.83079938
30-08-2021 10:00,25.61421616
30-08-2021 11:00,36.36316688
30-08-2021 12:00,35.24250336
30-08-2021 13:00,43.41877687
30-08-2021 14:00,22.42567659
30-08-2021 15:00,29.00708843
30-08-2021 16:00,38.85271653
30-08-2021 17:00,24.76458942
30-08-2021 18:00,22.81123205
30-08-2021 19:00,34.83674996
30-08-2021 20:00,42.99388067
30-08-2021 21:00,37.68868199
30-08-2021 22:00,24.58261735
30-08-2021 23:00,33.1589885
31-08-2021 00:00,40.93708202
31-08-2021 01:00,31.27779872
31-08-2021 02:00,36.61655231
31-08-2021 03:00,28.61507315
31-08-2021 04:00,31.86113629
31-08-2021 05:00,35.35217793
31-08-2021 06:00,34.3176889
31-08-2021 07:00,42.12841195
31-08-2021 08:00,39.32741423
31-08-2021 09:00,31.67138541
31-08-2021 10:00,43.18815132
31-08-2021 11:00,25.45759217
31-08-2021 12:00,26.73440908
31-08-2021 13:00,36.90665753
31-08-2021 14:00,37.76369688
31-08-2021 15:00,39.547671
31-08-2021 16:00,29.64657429
31-08-2021 17:00,31.28339605
31-08-2021 18:00,32.66642013
31-08-2021 19:00,40.98451693
31-08-2021 20:00,22.15401877
31-08-2021 21:00,25.67945141
31-08-2021 22:00,37.7911676
31-08-2021 23:00,43.19294707
01-09-2021 00:00,34.36109838
01-09-2021 01:00,35.45691855
01-09-2021 02:00,40.9241105
01-09-2021 03:00,27.93252834
01-09-2021 04:00,33.08553319
01-09-2021 05:00,41.14740207
01-09-2021 06:00,25.81042994
01-09-2021 07:00,23.55602494
01-09-2021 08:00,42.99184509
01-09-2021 09:00,36.01685344
01-09-2021 10:00,35.85708948
01-09-2021 11:00,43.25701285
01-09-2021 12:00,43.22553343
01-09-2021 13:00,42.19617438
01-09-2021 14:00,27.74035943
01-09-2021 15:00,41.26733965
01-09-2021 16:00,42.74470689
01-09-2021 17:00,31.99272518
01-09-2021 18:00,38.44104207
01-09-2021 19:00,28.44332366
01-09-2021 20:00,30.5244973
01-09-2021 21:00,31.27530531
01-09-2021 22:00,34.45867725
01-09-2021 23:00,20.62172579
02-09-2021 00:00,31.25001641
02-09-2021 01:00,43.15550238
02-09-2021 02:00,22.84071463
02-09-2021 03:00,38.79507705
02-09-2021 04:00,36.53389835
02-09-2021 05:00,30.20439564
02-09-2021 06:00,29.91228636
02-09-2021 07:00,33.79197756
02-09-2021 08:00,25.38240989
02-09-2021 09:00,26.22780825
02-09-2021 10:00,38.20723525
02-09-2021 11:00,32.46317317
02-09-2021 12:00,36.16308463
02-09-2021 13:00,36.14856745
02-09-2021 14:00,41.33806277
02-09-2021 15:00,42.63898695
02-09-2021 16:00,43.72951055
02-09-2021 17:00,27.12507556
02-09-2021 18:00,20.41462094
02-09-2021 19:00,33.93162836
02-09-2021 20:00,34.79318441
02-09-2021 21:00,20.93220264
02-09-2021 22:00,23.36218458
02-09-2021 23:00,41.03552566
03-09-2021 00:00,32.69960661
03-09-2021 01:00,27.06702787
03-09-2021 02:00,34.7729839
03-09-2021 03:00,28.05764254
03-09-2021 04:00,44.94085717
03-09-2021 05:00,27.69108088
03-09-2021 06:00,36.95448298
03-09-2021 07:00,34.50666929
03-09-2021 08:00,24.90231799
03-09-2021 09:00,27.71724163
03-09-2021 10:00,39.85265741
03-09-2021 11:00,28.46309768
03-09-2021 12:00,21.47686073
03-09-2021 13:00,32.07399313
03-09-2021 14:00,44.39059717
03-09-2021 15:00,41.07817997
03-09-2021 16:00,43.37987608
03-09-2021 17:00,28.39895963
03-09-2021 18:00,26.8763344
03-09-2021 19:00,20.81081294
03-09-2021 20:00,30.76950712
03-09-2021 21:00,40.33115382
03-09-2021 22:00,26.60850771
03-09-2021 23:00,22.99330617
04-09-2021 00:00,33.72719732
04-09-2021 01:00,24.86427022
04-09-2021 02:00,20.01701603
04-09-2021 03:00,36.92712978
04-09-2021 04:00,23.51797664
04-09-2021 05:00,43.01561673
04-09-2021 06:00,33.99612121
04-09-2021 07:00,29.50974126
04-09-2021 08:00,44.91893741
04-09-2021 09:00,20.39440762
04-09-2021 10:00,23.38854922
04-09-2021 11:00,27.0047276
04-09-2021 12:00,25.9724986
04-09-2021 13:00,31.8301903
04-09-2021 14:00,34.36072056
04-09-2021 15:00,37.86026641
04-09-2021 16:00,43.10102351
04-09-2021 17:00,37.1408409
04-09-2021 18:00,44.65039575
04-09-2021 19:00,21.14396821
04-09-2021 20:00,39.07203006
04-09-2021 21:00,22.22108197
04-09-2021 22:00,30.30647804
04-09-2021 23:00,32.74734583
05-09-2021 00:00,37.63614919
05-09-2021 01:00,41.2250194
05-09-2021 02:00,25.41868204
05-09-2021 03:00,36.15451987
05-09-2021 04:00,23.625328
05-09-2021 05:00,40.5221912
05-09-2021 06:00,41.08291181
05-09-2021 07:00,44.09660207
05-09-2021 08:00,44.550524
05-09-2021 09:00,22.7399305
05-09-2021 10:00,35.05796553
05-09-2021 11:00,22.2555737
05-09-2021 12:00,28.32886844
05-09-2021 13:00,24.67655676
05-09-2021 14:00,38.37717578
05-09-2021 15:00,21.90677153
05-09-2021 16:00,33.1396891
05-09-2021 17:00,42.93143368
05-09-2021 18:00,33.71062896
05-09-2021 19:00,37.29997924
05-09-2021 20:00,42.8246093
05-09-2021 21:00,30.12570572
05-09-2021 22:00,25.46056079
05-09-2021 23:00,37.46349823
06-09-2021 00:00,34.08678492
06-09-2021 01:00,23.46352148
06-09-2021 02:00,31.76272877
06-09-2021 03:00,21.0741047
06-09-2021 04:00,36.99210347
06-09-2021 05:00,23.25330969
06-09-2021 06:00,34.66190829
